5.120000000000000000e+02 4.044597820781412452e+02
5.120000000000000000e+02 4.268323825011056556e+02
5.120000000000000000e+02 4.038225446589270859e+02
5.120000000000000000e+02 4.042110095690152889e+02
5.120000000000000000e+02 4.101802095406895319e+02
5.120000000000000000e+02 4.032274626953355323e+02
5.120000000000000000e+02 4.058450185283754195e+02
4.795639557273996161e+02 4.139720064897803127e+02
5.120000000000000000e+02 4.042827892156120697e+02
5.120000000000000000e+02 3.903472865903968341e+02
5.120000000000000000e+02 4.020319873146855230e+02
5.117221621423938700e+02 3.778608153667668716e+02
5.120000000000000000e+02 4.767078676471416543e+02
5.120000000000000000e+02 4.068241211849302772e+02
5.120000000000000000e+02 4.120858185411131558e+02
5.120000000000000000e+02 4.004849757772825001e+02
5.070598482318657148e+02 4.013854639058516227e+02
5.120000000000000000e+02 4.140059777694259537e+02
5.102618663371885077e+02 4.032930584767608480e+02
5.120000000000000000e+02 4.042019961118855917e+02
5.120000000000000000e+02 4.048571250348613262e+02
-5.120000000000000000e+02 -1.573057966371864609e+02
5.071725718090680175e+02 3.774169647778881540e+02
5.120000000000000000e+02 4.037079924018377142e+02
5.120000000000000000e+02 3.395302026423797201e+02
5.120000000000000000e+02 4.069210234828449302e+02
5.120000000000000000e+02 4.037251311072676572e+02
4.824519063779450789e+02 4.382535521772840639e+02
5.120000000000000000e+02 4.065393132041675699e+02
5.120000000000000000e+02 4.060975688656172338e+02
5.120000000000000000e+02 4.020626751955829263e+02
5.120000000000000000e+02 4.033400420780805575e+02
