5.120000000000000000e+02 3.944212219248854012e+02
4.850959226972563556e+02 4.563161272605242971e+02
5.120000000000000000e+02 5.120000000000000000e+02
4.852983249440134728e+02 4.133461909820500750e+02
5.120000000000000000e+02 3.786054418150234255e+02
3.533949938746851558e+02 3.626609719916338008e+02
5.120000000000000000e+02 3.941738656878775373e+02
5.120000000000000000e+02 4.932855619788061858e+02
5.120000000000000000e+02 4.021238023435412288e+02
4.523226963032610115e+02 3.429480064387709035e+02
5.032195805068304253e+02 4.719554716666494869e+02
3.602094256213983954e+02 -5.120000000000000000e+02
4.285101683270522699e+02 4.062612552598710067e+02
4.699532108235856072e+02 4.338753475445316212e+02
4.588243723772617386e+02 4.043023355611343277e+02
5.120000000000000000e+02 5.120000000000000000e+02
4.589568583799607495e+02 4.819379270271023756e+02
5.120000000000000000e+02 4.517483097542374253e+02
5.120000000000000000e+02 5.120000000000000000e+02
4.674988477468243673e+02 4.331833105866394931e+02
5.120000000000000000e+02 3.886200804075168094e+02
-5.120000000000000000e+02 -2.076191518026455469e+02
4.631570125269484492e+02 4.493897325965488676e+02
5.120000000000000000e+02 4.044733605012780231e+02
5.120000000000000000e+02 3.696760863868873912e+02
5.120000000000000000e+02 5.029554880035128690e+02
5.120000000000000000e+02 4.036564546971179084e+02
4.567699958580468547e+02 4.600887500802393788e+02
5.120000000000000000e+02 4.158790494094704400e+02
5.120000000000000000e+02 4.473076102119002826e+02
5.004453181823311070e+02 3.815637998543588765e+02
5.120000000000000000e+02 3.918571538329997566e+02
