5.120000000000000000e+02 4.058894758400245451e+02
4.791876436955754457e+02 5.101515905367338632e+02
5.120000000000000000e+02 3.015949217616891360e+02
4.894005939667100620e+02 4.416326656358262426e+02
5.120000000000000000e+02 3.808682886249195008e+02
4.994494679680265108e+02 4.244036009136549978e+02
5.120000000000000000e+02 4.373622738456135721e+02
4.654502244888002451e+02 3.203847448460260807e+02
5.120000000000000000e+02 4.001880490752124615e+02
5.028873366880564504e+02 4.365201875382452386e+02
4.467000431626005934e+02 4.426459071556881781e+02
4.661855458545418287e+02 6.514998156910394300e+00
4.417095251176764350e+02 1.104492118448847862e+02
4.719391388631368613e+02 4.331012953595324007e+02
4.674418956444736750e+02 4.751936164769070388e+02
5.120000000000000000e+02 5.120000000000000000e+02
5.120000000000000000e+02 3.523321265476233179e+02
4.288387627310768835e+02 1.526429233461946922e+02
5.120000000000000000e+02 4.786883879245497155e+02
5.120000000000000000e+02 4.127530735679439999e+02
5.120000000000000000e+02 4.103005575359708246e+02
4.696443290209922452e+02 4.599602756992076706e+02
4.709156414166762374e+02 3.834710272301284704e+02
5.120000000000000000e+02 3.939150299654450009e+02
5.120000000000000000e+02 4.316713399336460952e+02
5.120000000000000000e+02 3.230040265523013545e+02
5.120000000000000000e+02 4.275897354273558904e+02
4.818668478459310336e+02 4.488270428457760204e+02
5.120000000000000000e+02 4.092575642603914616e+02
5.120000000000000000e+02 4.024796933550024960e+02
5.120000000000000000e+02 4.197069707965156908e+02
5.120000000000000000e+02 4.290975382665960183e+02
