5.120000000000000000e+02 4.082252993570656372e+02
4.880529344193150791e+02 4.565231713308373855e+02
5.120000000000000000e+02 3.856275496568053427e+02
4.893207364785312166e+02 4.145393481195311551e+02
5.120000000000000000e+02 3.806066414672124552e+02
5.030433354377726687e+02 4.147234357607256356e+02
5.120000000000000000e+02 4.157857508407799969e+02
5.106564238793573622e+02 3.436953048123658618e+02
5.120000000000000000e+02 4.055983091523358439e+02
5.003306463896467449e+02 3.894799240569133758e+02
5.120000000000000000e+02 3.692400326438495313e+02
4.152096181472579701e+02 2.341613941810595634e+01
4.807042452517587776e+02 3.466753874226874359e+02
5.120000000000000000e+02 4.039631174297541634e+02
5.120000000000000000e+02 3.828512741580577199e+02
5.120000000000000000e+02 3.189846670323735225e+02
4.510461811454123904e+02 4.172670250606789750e+02
5.120000000000000000e+02 4.354112277814306253e+02
5.101810591610277470e+02 4.288755745122469989e+02
5.120000000000000000e+02 4.036305445539645120e+02
5.120000000000000000e+02 4.026959938613039753e+02
-2.012009795339519655e+02 7.647830934800359159e+01
4.762027580291634195e+02 3.903314919682240998e+02
5.120000000000000000e+02 4.030920204294414475e+02
5.120000000000000000e+02 4.136239190392167302e+02
5.120000000000000000e+02 3.756299900523441693e+02
5.120000000000000000e+02 4.101602475258389404e+02
5.120000000000000000e+02 3.919100857034633236e+02
5.120000000000000000e+02 3.962399727045997793e+02
5.120000000000000000e+02 3.960342687329489308e+02
5.120000000000000000e+02 4.069526069533302461e+02
5.120000000000000000e+02 3.728656242440664528e+02
