5.120000000000000000e+02 4.050153024608931673e+02
4.971721335136932680e+02 3.711677672408102353e+02
5.120000000000000000e+02 5.120000000000000000e+02
4.094257343287888489e+02 4.636369370995054737e+02
5.120000000000000000e+02 4.877431155788998467e+02
5.120000000000000000e+02 3.611685851271315073e+02
5.120000000000000000e+02 3.624881380261812183e+02
5.120000000000000000e+02 3.451166186009481294e+02
5.120000000000000000e+02 4.114022338003546224e+02
5.120000000000000000e+02 3.477995133763313333e+02
4.905435589435328438e+02 4.489151401080752635e+02
4.392038483065703645e+02 -5.068539145562613157e+01
3.819670588735925207e+02 2.660233753330385298e+01
5.010708957132408727e+02 4.097025111273673588e+02
4.872155358308166342e+02 3.516858974144736294e+02
5.120000000000000000e+02 3.384625774121539621e+02
4.544871536350372594e+02 3.851046626261469896e+02
4.274119937635415454e+02 1.706158914895361818e+02
4.949066304553554687e+02 3.587886893642830728e+02
4.873781454466795822e+02 3.848165710972381817e+02
5.120000000000000000e+02 4.240701470744842823e+02
-3.669022822867270861e+01 1.273299728914414004e+02
4.605153770513755944e+02 5.095672185343782985e+02
5.120000000000000000e+02 4.182543275552412183e+02
4.592642824019547447e+02 5.120000000000000000e+02
5.120000000000000000e+02 3.256396216958266336e+02
5.120000000000000000e+02 3.823724944883628041e+02
4.712764094795542746e+02 4.120452073365468664e+02
5.120000000000000000e+02 3.980220655049698166e+02
5.120000000000000000e+02 3.729821110342237489e+02
5.120000000000000000e+02 3.921191617087988561e+02
5.120000000000000000e+02 3.874476850836526864e+02
