5.120000000000000000e+02 3.967096536592944744e+02
4.571593331438270980e+02 4.915378910980260230e+02
5.120000000000000000e+02 4.227961935421172939e+02
5.120000000000000000e+02 4.248637704301801250e+02
5.120000000000000000e+02 3.410049912034920112e+02
1.588179113685675361e+02 4.186846842491759162e+02
5.120000000000000000e+02 4.409624440926307898e+02
4.565201059342584813e+02 4.072766344594264183e+02
5.120000000000000000e+02 3.910948785238400092e+02
4.810536287457915137e+02 4.569478843018642920e+02
4.692931271604742847e+02 4.688216007660803939e+02
3.922534883692829908e+02 -3.637930185246357269e+02
4.573264500080696280e+02 3.887048200120257206e+02
4.567517512631716841e+02 4.452840469290445640e+02
4.667303470479322982e+02 4.861747155897670609e+02
5.120000000000000000e+02 4.866262107612736827e+02
5.120000000000000000e+02 4.480916485399915246e+02
5.120000000000000000e+02 3.735936062997740237e+02
5.120000000000000000e+02 4.340364521676402774e+02
5.120000000000000000e+02 4.337016540129742452e+02
5.120000000000000000e+02 3.919759892545337152e+02
3.931114937486298686e+02 4.377717906525869012e+02
5.120000000000000000e+02 2.998002411523409023e+02
5.120000000000000000e+02 3.855901499587140506e+02
5.120000000000000000e+02 3.698322726766459709e+02
5.120000000000000000e+02 4.520885031684200612e+02
5.120000000000000000e+02 4.339579929773755111e+02
5.120000000000000000e+02 4.336937590478617039e+02
5.120000000000000000e+02 4.013364989165201564e+02
5.120000000000000000e+02 4.274312836859029403e+02
4.964831098073433964e+02 4.078577789620301814e+02
5.120000000000000000e+02 4.292582491355874481e+02
