5.120000000000000000e+02 4.065633349279791560e+02
5.120000000000000000e+02 5.120000000000000000e+02
4.634890933371698338e+02 2.069662630346506376e+02
3.948160931399152105e+02 4.578517734452067884e+02
4.236991615805197853e+02 4.143683053020466218e+02
4.381930921871451119e+02 4.565233558303031032e+02
4.995298879943462111e+02 4.303917887557655035e+02
4.045537819585059651e+02 4.587608220123824481e+02
4.041416219721318157e+02 1.150533885851402260e+01
4.446827969699143068e+02 -5.085186098905535346e+01
4.656334515367273070e+02 3.238454649055503296e+02
3.902355415932901792e+02 5.120000000000000000e+02
4.171039624533099754e+02 4.770147983156931559e+02
4.290726762732726911e+02 4.691862033070850089e+02
5.108076870289705766e+02 4.150528216455720667e+02
4.829508254729863665e+02 4.396342451658959476e+02
4.796292755545451882e+02 4.344063034268123715e+02
5.120000000000000000e+02 4.399571956596986979e+02
5.120000000000000000e+02 4.063964388173648103e+02
5.120000000000000000e+02 4.118637222683408936e+02
5.120000000000000000e+02 5.120000000000000000e+02
-3.452264163193513582e+02 4.522780411664770099e+02
-2.225648838491727588e+02 4.988868569915067042e+02
5.120000000000000000e+02 3.850249985038111618e+02
5.120000000000000000e+02 3.386345247550287922e+02
2.497264134933668629e+02 -5.120000000000000000e+02
5.120000000000000000e+02 4.070024104816479849e+02
5.120000000000000000e+02 4.041558675474606730e+02
5.120000000000000000e+02 4.528868413700229780e+02
5.120000000000000000e+02 4.130524173996305990e+02
5.120000000000000000e+02 3.840931116977268971e+02
4.764816457938725875e+02 4.297224532671402244e+02
