-1.072122053314109849e+02 4.629222127843101475e+02
4.234485746528331447e+02 4.462453647263707808e+02
4.497125588012612525e+02 1.778577103614010753e+02
2.462787984814335118e+02 4.271939726054590665e+02
3.349264173858033473e+02 -2.159708112036495322e+02
8.129580616504614454e+01 3.537220446943736079e+02
1.976980323399499184e+01 -1.388352931165305222e+02
-3.592787348290083287e+02 -7.565967337636692491e+01
-3.688114432957968347e+01 4.290013737687448270e+02
3.180141275895313697e+02 -1.771048729705233882e+01
3.633940716183587938e+01 -2.121815197050436836e+02
3.944703859626604867e+02 -3.692978545200056715e+02
3.271199238150481392e+02 -1.366986185439581050e+02
4.429825492683481798e+02 4.610014920187850294e+02
3.988363173874809036e+02 4.175838748725533947e+02
-3.432333795405485830e+02 4.797832393116481171e+02
1.850329621049437492e+02 -4.580904171024978950e+02
-7.740579165924663130e+01 -3.675448449566044360e+02
-3.485000632939716070e+00 -1.204118968317022222e+02
4.727853130615126247e+02 -2.846506471722642573e+01
2.445738033182678919e+02 3.480285579881766580e+02
-5.016678575414283614e+02 -2.580779938993541123e+02
-7.410978554765659965e+01 -1.840211007587028007e+02
-4.606652143750977757e+00 -3.187122415652974610e+02
-2.036964445162472543e+02 -1.979780252350495289e+02
8.995428856708593912e+01 -7.269755923258873054e+01
5.533984600001326726e+01 2.273596071372493839e+02
2.831247434017461728e+02 1.141551567704073022e+02
1.953560346569313424e+02 4.863124797988357386e+02
5.051052711763279035e+02 -3.595349966105443968e+02
-1.917934456104011360e+02 -1.530701288249027243e+02
5.103482597017641069e+02 3.798237488259096040e+02
