5.120000000000000000e+02 4.027648821303834552e+02
4.767329406462703787e+02 5.120000000000000000e+02
4.983624205986913012e+02 4.509891738166916753e+02
4.559783350513447999e+02 4.558716825639904755e+02
4.572610710743732625e+02 4.842523284474382308e+02
4.454621715062612566e+02 4.507000727945478502e+02
3.927515756758435259e+02 4.778295758618652371e+02
5.120000000000000000e+02 4.310038928719417299e+02
4.025184341616317170e+02 -1.486190196896186819e+02
5.097493211885936262e+02 5.120000000000000000e+02
3.968431561589090961e+02 -4.241301019495742821e+02
5.077442712413039771e+02 4.697687159008517028e+02
4.989758885819978218e+02 4.258628224612427857e+02
5.064072204252502161e+02 4.249619694475240976e+02
4.487937925792310807e+02 4.595246031033802865e+02
4.827727374860997998e+02 4.379581290691469349e+02
5.120000000000000000e+02 4.040182887224837032e+02
5.120000000000000000e+02 3.849653308345401683e+02
5.120000000000000000e+02 4.025775171735558047e+02
5.120000000000000000e+02 3.958958045551950136e+02
5.120000000000000000e+02 3.720480642111358520e+02
5.120000000000000000e+02 4.428362094782263512e+02
5.120000000000000000e+02 3.978050690107564265e+02
5.120000000000000000e+02 3.841696476822866657e+02
5.120000000000000000e+02 4.528747070109299671e+02
5.120000000000000000e+02 5.120000000000000000e+02
5.120000000000000000e+02 4.013764913141050670e+02
5.120000000000000000e+02 4.043132834445650587e+02
5.120000000000000000e+02 3.719592495665436900e+02
5.120000000000000000e+02 4.001489886419172421e+02
5.120000000000000000e+02 4.187245216707994473e+02
5.120000000000000000e+02 3.899042998153532835e+02
